analysisWdid,locationWdid,sum_wtd_count
3603570,3600881,224.0
3603570,3603543,11.0
3603570,5300584,57.0
3603570,7200645,10.0
3603571,5300584,201.0
3603571,7200645,10.0
3603573,3600881,224.0
3603573,3603543,11.0
3603573,5300584,57.0
3603573,7200645,10.0
3603574,3600881,224.0
3603574,3603543,11.0
3603574,5300584,57.0
3603574,7200645,10.0
3603575,3600881,672.0
3603575,3603543,33.0
3603575,5300584,171.0
3603575,7200645,30.0
3603578,5300584,201.0
3603578,7200645,10.0
3603579,5300584,201.0
3603579,7200645,10.0
3603580,5300584,201.0
3603580,7200645,10.0
3603581,5300584,201.0
3603581,7200645,10.0
3603582,5300584,201.0
3603582,7200645,10.0
3603583,3600881,448.0
3603583,3603543,22.0
3603583,5300584,114.0
3603583,7200645,20.0
3603584,3600881,224.0
3603584,3603543,11.0
3603584,5300584,57.0
3603584,7200645,10.0
3603585,3600881,224.0
3603585,3603543,11.0
3603585,5300584,57.0
3603585,7200645,10.0
3603586,3600881,224.0
3603586,3603543,11.0
3603586,5300584,57.0
3603586,7200645,10.0
3603587,3600881,224.0
3603587,3603543,11.0
3603587,5300584,57.0
3603587,7200645,10.0
3603588,3600881,224.0
3603588,3603543,11.0
3603588,5300584,57.0
3603588,7200645,10.0
3603589,3600881,224.0
3603589,3603543,11.0
3603589,5300584,57.0
3603589,7200645,10.0
3603591,3600881,224.0
3603591,3603543,11.0
3603591,5300584,57.0
3603591,7200645,10.0
3603592,3600881,224.0
3603592,3603543,11.0
3603592,5300584,57.0
3603592,7200645,10.0
3603593,3600881,224.0
3603593,3603543,11.0
3603593,5300584,57.0
3603593,7200645,10.0
3603594,3600881,224.0
3603594,3603543,11.0
3603594,5300584,57.0
3603594,7200645,10.0
3603595,3600881,224.0
3603595,3603543,11.0
3603595,5300584,57.0
3603595,7200645,10.0
3603596,3600881,224.0
3603596,3603543,11.0
3603596,5300584,57.0
3603596,7200645,10.0
3603599,3600881,224.0
3603599,3603543,11.0
3603599,5300584,57.0
3603599,7200645,10.0
3603604,5300584,201.0
3603604,7200645,10.0
3603605,3600881,224.0
3603605,3603543,11.0
3603605,5300584,57.0
3603605,7200645,10.0
3603606,3600881,224.0
3603606,3603543,11.0
3603606,5300584,57.0
3603606,7200645,10.0
3603610,3600881,224.0
3603610,3603543,11.0
3603610,5300584,57.0
3603610,7200645,10.0
3603611,3600881,224.0
3603611,3603543,11.0
3603611,5300584,57.0
3603611,7200645,10.0
3603612,3600881,224.0
3603612,3603543,11.0
3603612,5300584,57.0
3603612,7200645,10.0
3603613,3600881,224.0
3603613,3603543,11.0
3603613,5300584,57.0
3603613,7200645,10.0
3603614,3600881,224.0
3603614,3603543,11.0
3603614,5300584,57.0
3603614,7200645,10.0
3603615,3600881,224.0
3603615,3603543,11.0
3603615,5300584,57.0
3603615,7200645,10.0
3603616,3600881,224.0
3603616,3603543,11.0
3603616,5300584,57.0
3603616,7200645,10.0
3603617,3600881,224.0
3603617,3603543,11.0
3603617,5300584,57.0
3603617,7200645,10.0
3603624,3600881,448.0
3603624,3603543,22.0
3603624,5300584,114.0
3603624,7200645,20.0
3603625,3600881,224.0
3603625,3603543,11.0
3603625,5300584,57.0
3603625,7200645,10.0
3603628,5300584,201.0
3603628,7200645,10.0
3603635,3600881,224.0
3603635,3603543,11.0
3603635,5300584,57.0
3603635,7200645,10.0
3603636,3600881,224.0
3603636,3603543,11.0
3603636,5300584,57.0
3603636,7200645,10.0
3603638,3600881,224.0
3603638,3603543,11.0
3603638,5300584,57.0
3603638,7200645,10.0
3603644,3600881,224.0
3603644,3603543,11.0
3603644,5300584,57.0
3603644,7200645,10.0
3603645,3600881,224.0
3603645,3603543,11.0
3603645,5300584,57.0
3603645,7200645,10.0
3603651,3600881,224.0
3603651,3603543,11.0
3603651,5300584,57.0
3603651,7200645,10.0
3603652,3600881,224.0
3603652,3603543,11.0
3603652,5300584,57.0
3603652,7200645,10.0
3603655,3600881,224.0
3603655,3603543,11.0
3603655,5300584,57.0
3603655,7200645,10.0
3603656,3600881,224.0
3603656,3603543,11.0
3603656,5300584,57.0
3603656,7200645,10.0
3603657,3600881,224.0
3603657,3603543,11.0
3603657,5300584,57.0
3603657,7200645,10.0
3603661,5300584,201.0
3603661,7200645,10.0
3603662,3600881,224.0
3603662,3603543,11.0
3603662,5300584,57.0
3603662,7200645,10.0
3603664,3600881,224.0
3603664,3603543,11.0
3603664,5300584,57.0
3603664,7200645,10.0
3603665,3600881,224.0
3603665,3603543,11.0
3603665,5300584,57.0
3603665,7200645,10.0
3603666,3600881,224.0
3603666,3603543,11.0
3603666,5300584,57.0
3603666,7200645,10.0
3603667,3600881,224.0
3603667,3603543,11.0
3603667,5300584,57.0
3603667,7200645,10.0
3603668,3600881,224.0
3603668,3603543,11.0
3603668,5300584,57.0
3603668,7200645,10.0
3603669,3600881,224.0
3603669,3603543,11.0
3603669,5300584,57.0
3603669,7200645,10.0
3603670,3600881,224.0
3603670,3603543,11.0
3603670,5300584,57.0
3603670,7200645,10.0
3603672,3600881,224.0
3603672,3603543,11.0
3603672,5300584,57.0
3603672,7200645,10.0
3603673,3600881,224.0
3603673,3603543,11.0
3603673,5300584,57.0
3603673,7200645,10.0
3603674,5300584,201.0
3603674,7200645,10.0
3603675,5300584,201.0
3603675,7200645,10.0
3603678,3600881,224.0
3603678,3603543,11.0
3603678,5300584,57.0
3603678,7200645,10.0
3603679,3600881,224.0
3603679,3603543,11.0
3603679,5300584,57.0
3603679,7200645,10.0
3603680,3600881,224.0
3603680,3603543,11.0
3603680,5300584,57.0
3603680,7200645,10.0
3603683,3600881,224.0
3603683,3603543,11.0
3603683,5300584,57.0
3603683,7200645,10.0
3603684,3600881,224.0
3603684,3603543,11.0
3603684,5300584,57.0
3603684,7200645,10.0
3603685,3600881,224.0
3603685,3603543,11.0
3603685,5300584,57.0
3603685,7200645,10.0
3603686,3600881,224.0
3603686,3603543,11.0
3603686,5300584,57.0
3603686,7200645,10.0
3603688,3600881,224.0
3603688,3603543,11.0
3603688,5300584,57.0
3603688,7200645,10.0
3603690,3600881,224.0
3603690,3603543,11.0
3603690,5300584,57.0
3603690,7200645,10.0
3603691,3600881,224.0
3603691,3603543,11.0
3603691,5300584,57.0
3603691,7200645,10.0
3603692,3600881,134.333
3603692,3603543,11.0
3603692,5300584,57.0
3603692,7200645,10.0
3603693,3600881,224.0
3603693,3603543,11.0
3603693,5300584,57.0
3603693,7200645,10.0
3603694,3600881,448.0
3603694,3603543,22.0
3603694,5300584,114.0
3603694,7200645,20.0
3603698,3600881,224.0
3603698,3603543,11.0
3603698,5300584,57.0
3603698,7200645,10.0
3603699,3600881,224.0
3603699,3603543,11.0
3603699,5300584,57.0
3603699,7200645,10.0
3603700,3600881,224.0
3603700,3603543,11.0
3603700,5300584,57.0
3603700,7200645,10.0
3603701,3600881,224.0
3603701,3603543,11.0
3603701,5300584,57.0
3603701,7200645,10.0
3603705,5300584,183.0
3604512,3600881,224.0
3604512,3603543,11.0
3604512,5300584,57.0
3604512,7200645,10.0
3604683,3600881,224.0
3604683,3603543,11.0
3604683,5300584,57.0
3604683,7200645,10.0
3604684,3600881,224.0
3604684,3603543,11.0
3604684,5300584,57.0
3604684,7200645,10.0
3604685,5300584,39.0
3604687,3600881,224.0
3604687,3603543,11.0
3604687,5300584,57.0
3604687,7200645,10.0
3604688,3600881,224.0
3604688,3603543,11.0
3604688,5300584,57.0
3604688,7200645,10.0
3604690,3600881,224.0
3604690,3603543,11.0
3604690,5300584,57.0
3604690,7200645,10.0
3604692,3600881,224.0
3604692,3603543,11.0
3604692,5300584,96.0
3604692,7200645,10.0
3604696,3600881,224.0
3604696,3603543,11.0
3604696,5300584,57.0
3604696,7200645,10.0
3604699,3600881,224.0
3604699,3603543,11.0
3604699,5300584,57.0
3604699,7200645,10.0
3604923,3600881,268.666
3604923,3603543,22.0
3604923,5300584,213.0
3604923,7200645,20.0
3607293,3600881,224.0
3607293,3603543,11.0
3607293,5300584,57.0
3607293,7200645,10.0
3700514,5300584,183.0
3700560,5300584,192.0
3700613,5300584,201.0
3700613,7200645,10.0
3700642,5300584,375.0
3700655,3700539,85.0
3700655,5300584,61.667
3700658,5300584,192.0
3700682,5300584,192.0
3700683,5300584,201.0
3700683,7200645,10.0
3700684,5300584,201.0
3700684,7200645,10.0
3700694,5300584,192.0
3700708,5300584,201.0
3700708,7200645,10.0
3700711,5300584,192.0
3700823,3700539,85.0
3700823,5300584,61.667
3700835,5300584,201.0
3700835,7200645,10.0
3700848,5300584,393.0
3700848,7200645,10.0
3700857,5300584,192.0
3701066,5300584,192.0
3701086,5300584,201.0
3701086,7200645,10.0
3701255,5300584,201.0
3701255,7200645,10.0
3701290,5300584,201.0
3701290,7200645,10.0
3701300,5300584,201.0
3701300,7200645,10.0
3701412,5300584,201.0
3701412,7200645,10.0
3701413,5300584,201.0
3701413,7200645,10.0
3701414,5300584,201.0
3701414,7200645,10.0
3701416,5300584,201.0
3701416,7200645,10.0
3701417,5300584,201.0
3701417,7200645,10.0
3701418,5300584,201.0
3701418,7200645,10.0
3702002,5300584,201.0
3702002,7200645,10.0
3702012,5300584,201.0
3702012,7200645,10.0
3702018,5300584,201.0
3702018,7200645,10.0
3702028,5300584,201.0
3702028,7200645,10.0
3702034,5300584,201.0
3702034,7200645,10.0
3702041,5300584,201.0
3702041,7200645,10.0
3702042,5300584,201.0
3702042,7200645,10.0
3702043,5300584,201.0
3702043,7200645,10.0
3702046,5300584,201.0
3702046,7200645,10.0
3702048,5300584,201.0
3702048,7200645,10.0
3702056,5300584,402.0
3702056,7200645,20.0
3702057,5300584,201.0
3702057,7200645,10.0
3702059,5300584,201.0
3702059,7200645,10.0
3703403,5300584,201.0
3703403,7200645,10.0
3703510,5300584,201.0
3703510,7200645,10.0
3703513,5300584,201.0
3703513,7200645,10.0
3703516,3700534,142.0
3703516,5300584,326.0
3703517,3700534,142.0
3703517,5300584,326.0
3703520,3700539,132.0
3703520,3700561,14.0
3703520,3700728,8.0
3703520,5300584,139.0
3703522,3700534,71.0
3703522,5300584,163.0
3703523,5300584,201.0
3703523,7200645,10.0
3703524,5300584,2268.0
3703524,7200645,20.0
3703528,3700539,109.0
3703528,3700561,14.0
3703528,3700728,8.0
3703530,5300584,183.0
3703533,5300584,201.0
3703533,7200645,10.0
3703534,5300584,201.0
3703534,7200645,10.0
3703535,5300584,201.0
3703535,7200645,10.0
3703536,5300584,201.0
3703536,7200645,10.0
3703537,5300584,201.0
3703537,7200645,10.0
3703538,5300584,201.0
3703538,7200645,10.0
3703539,5300584,201.0
3703539,7200645,10.0
3703540,3700539,132.0
3703540,3700561,14.0
3703540,3700728,8.0
3703540,5300584,139.0
3703541,5300584,201.0
3703541,7200645,10.0
3703542,5300584,201.0
3703542,7200645,10.0
3703543,5300584,201.0
3703543,7200645,10.0
3703544,5300584,201.0
3703544,7200645,10.0
3703545,5300584,402.0
3703545,7200645,20.0
3703546,5300584,201.0
3703546,7200645,10.0
3703547,5300584,201.0
3703547,7200645,10.0
3703550,5300584,201.0
3703550,7200645,10.0
3703551,5300584,201.0
3703551,7200645,10.0
3703552,5300584,201.0
3703552,7200645,10.0
3703554,5300584,201.0
3703554,7200645,10.0
3703556,5300584,201.0
3703556,7200645,10.0
3703569,5300584,201.0
3703569,7200645,10.0
3703580,5300584,201.0
3703580,7200645,10.0
3703590,5300584,201.0
3703590,7200645,10.0
3703591,3700539,132.0
3703591,3700561,14.0
3703591,3700728,8.0
3703591,5300584,139.0
3703594,5300584,201.0
3703594,7200645,10.0
3703595,5300584,201.0
3703595,7200645,10.0
3703596,5300584,603.0
3703596,7200645,30.0
3703597,5300584,201.0
3703597,7200645,10.0
3703598,5300584,201.0
3703598,7200645,10.0
3703600,5300584,402.0
3703600,7200645,20.0
3703601,5300584,201.0
3703601,7200645,10.0
3703603,5300584,201.0
3703603,7200645,10.0
3703604,5300584,201.0
3703604,7200645,10.0
3703605,5300584,201.0
3703605,7200645,10.0
3703606,5300584,201.0
3703606,7200645,10.0
3703607,5300584,201.0
3703607,7200645,10.0
3703608,5300584,402.0
3703608,7200645,20.0
3703614,5300584,201.0
3703614,7200645,10.0
3703616,5300584,201.0
3703616,7200645,10.0
3703627,5300584,201.0
3703627,7200645,10.0
3703630,5300584,201.0
3703630,7200645,10.0
3703635,5300584,201.0
3703635,7200645,10.0
3703644,5300584,201.0
3703644,7200645,10.0
3703645,5300584,201.0
3703645,7200645,10.0
3703659,5300584,402.0
3703659,7200645,20.0
3703665,5300584,201.0
3703665,7200645,10.0
3703681,5300584,201.0
3703681,7200645,10.0
3703682,5300584,201.0
3703682,7200645,10.0
3703683,5300584,201.0
3703683,7200645,10.0
3703684,5300584,402.0
3703684,7200645,20.0
3703686,5300584,201.0
3703686,7200645,10.0
3703688,5300584,201.0
3703688,7200645,10.0
3703689,5300584,402.0
3703689,7200645,20.0
3703690,5300584,201.0
3703690,7200645,10.0
3703695,5300584,201.0
3703695,7200645,10.0
3703696,5300584,201.0
3703696,7200645,10.0
3703697,5300584,201.0
3703697,7200645,10.0
3703699,5300584,201.0
3703699,7200645,10.0
3703703,5300584,201.0
3703703,7200645,10.0
3703704,5300584,201.0
3703704,7200645,10.0
3703706,5300584,201.0
3703706,7200645,10.0
3703718,5300584,201.0
3703718,7200645,10.0
3703723,5300584,201.0
3703723,7200645,10.0
3703724,5300584,201.0
3703724,7200645,10.0
3703727,5300584,201.0
3703727,7200645,10.0
3703730,5300584,201.0
3703730,7200645,10.0
3703731,5300584,201.0
3703731,7200645,10.0
3703732,5300584,201.0
3703732,7200645,10.0
3703735,5300584,201.0
3703735,7200645,10.0
3703736,5300584,201.0
3703736,7200645,10.0
3703742,5300584,201.0
3703742,7200645,10.0
3703743,5300584,201.0
3703743,7200645,10.0
3703744,5300584,201.0
3703744,7200645,10.0
3703745,5300584,201.0
3703745,7200645,10.0
3703746,5300584,201.0
3703746,7200645,10.0
3703747,5300584,201.0
3703747,7200645,10.0
3703748,5300584,201.0
3703748,7200645,10.0
3703750,5300584,201.0
3703750,7200645,10.0
3703751,5300584,201.0
3703751,7200645,10.0
3703753,5300584,201.0
3703753,7200645,10.0
3703754,5300584,201.0
3703754,7200645,10.0
3703755,5300584,201.0
3703755,7200645,10.0
3703756,5300584,201.0
3703756,7200645,10.0
3703757,5300584,201.0
3703757,7200645,10.0
3703759,5300584,201.0
3703759,7200645,10.0
3703760,5300584,201.0
3703760,7200645,10.0
3703765,5300584,201.0
3703765,7200645,10.0
3703769,5300584,201.0
3703769,7200645,10.0
3703770,5300584,201.0
3703770,7200645,10.0
3703774,5300584,201.0
3703774,7200645,10.0
3703778,5300584,201.0
3703778,7200645,10.0
3703781,5300584,201.0
3703781,7200645,10.0
3703782,5300584,201.0
3703782,7200645,10.0
3703783,5300584,201.0
3703783,7200645,10.0
3703785,5300584,201.0
3703785,7200645,10.0
3703786,5300584,201.0
3703786,7200645,10.0
3703788,5300584,201.0
3703788,7200645,10.0
3703789,5300584,201.0
3703789,7200645,10.0
3703792,5300584,201.0
3703792,7200645,10.0
3703793,5300584,201.0
3703793,7200645,10.0
3703795,5300584,201.0
3703795,7200645,10.0
3703796,5300584,201.0
3703796,7200645,10.0
3703797,5300584,201.0
3703797,7200645,10.0
3703798,5300584,201.0
3703798,7200645,10.0
3703799,5300584,201.0
3703799,7200645,10.0
3703801,5300584,201.0
3703801,7200645,10.0
3703802,5300584,201.0
3703802,7200645,10.0
3703803,5300584,201.0
3703803,7200645,10.0
3703804,5300584,201.0
3703804,7200645,10.0
3703805,5300584,201.0
3703805,7200645,10.0
3703807,5300584,201.0
3703807,7200645,10.0
3703808,5300584,201.0
3703808,7200645,10.0
3703809,5300584,201.0
3703809,7200645,10.0
3703811,3700539,132.0
3703811,3700561,14.0
3703811,3700728,8.0
3703811,5300584,139.0
3703813,5300584,201.0
3703813,7200645,10.0
3703814,5300584,192.0
3703814,7200645,10.0
3703816,3700539,132.0
3703816,3700561,14.0
3703816,3700728,8.0
3703816,5300584,139.0
3703817,5300584,201.0
3703817,7200645,10.0
3703818,5300584,201.0
3703818,7200645,10.0
3703820,5300584,201.0
3703820,7200645,10.0
3703822,3700539,132.0
3703822,3700561,14.0
3703822,3700728,8.0
3703822,5300584,139.0
3703825,5300584,201.0
3703825,7200645,10.0
3703829,5300584,201.0
3703829,7200645,10.0
3703830,5300584,201.0
3703830,7200645,10.0
3703833,5300584,201.0
3703833,7200645,10.0
3703836,3700539,132.0
3703836,3700561,14.0
3703836,3700728,8.0
3703836,5300584,139.0
3703838,5300584,201.0
3703838,7200645,10.0
3703840,3700539,132.0
3703840,3700561,14.0
3703840,3700728,8.0
3703840,5300584,139.0
3703842,3700539,132.0
3703842,3700561,14.0
3703842,3700728,8.0
3703842,5300584,139.0
3703843,5300584,201.0
3703843,7200645,10.0
3703847,5300584,201.0
3703847,7200645,10.0
3703851,3700539,132.0
3703851,3700561,14.0
3703851,3700728,8.0
3703851,5300584,139.0
3703855,5300584,201.0
3703855,7200645,10.0
3703856,5300584,201.0
3703856,7200645,10.0
3703858,5300584,192.0
3703858,7200645,10.0
3703859,5300584,201.0
3703859,7200645,10.0
3703863,3700539,132.0
3703863,3700561,14.0
3703863,3700728,8.0
3703863,5300584,139.0
3703877,5300584,201.0
3703877,7200645,10.0
3703878,5300584,201.0
3703878,7200645,10.0
3703879,5300584,201.0
3703879,7200645,10.0
3703880,5300584,201.0
3703880,7200645,10.0
3703882,5300584,201.0
3703882,7200645,10.0
3703883,3700539,132.0
3703883,3700561,14.0
3703883,3700728,8.0
3703883,5300584,139.0
3703884,5300584,201.0
3703884,7200645,10.0
3703889,5300584,201.0
3703889,7200645,10.0
3703891,5300584,201.0
3703891,7200645,10.0
3703892,5300584,201.0
3703892,7200645,10.0
3703893,5300584,201.0
3703893,7200645,10.0
3703894,5300584,201.0
3703894,7200645,10.0
3703898,5300584,201.0
3703898,7200645,10.0
3703899,5300584,201.0
3703899,7200645,10.0
3703900,5300584,201.0
3703900,7200645,10.0
3703901,5300584,201.0
3703901,7200645,10.0
3703902,5300584,201.0
3703902,7200645,10.0
3703903,5300584,201.0
3703903,7200645,10.0
3703904,5300584,201.0
3703904,7200645,10.0
3703905,5300584,201.0
3703905,7200645,10.0
3703906,5300584,201.0
3703906,7200645,10.0
3703907,5300584,201.0
3703907,7200645,10.0
3703908,5300584,201.0
3703908,7200645,10.0
3703909,5300584,201.0
3703909,7200645,10.0
3703910,5300584,201.0
3703910,7200645,10.0
3703911,5300584,201.0
3703911,7200645,10.0
3703913,5300584,201.0
3703913,7200645,10.0
3703914,5300584,201.0
3703914,7200645,10.0
3703924,5300584,201.0
3703924,7200645,10.0
3703925,5300584,201.0
3703925,7200645,10.0
3703926,5300584,201.0
3703926,7200645,10.0
3703927,5300584,201.0
3703927,7200645,10.0
3703930,5300584,201.0
3703930,7200645,10.0
3703931,5300584,201.0
3703931,7200645,10.0
3703934,5300584,201.0
3703934,7200645,10.0
3703935,5300584,201.0
3703935,7200645,10.0
3703936,5300584,201.0
3703936,7200645,10.0
3703937,5300584,201.0
3703937,7200645,10.0
3703938,5300584,201.0
3703938,7200645,10.0
3703939,5300584,201.0
3703939,7200645,10.0
3703943,5300584,201.0
3703943,7200645,10.0
3703944,5300584,201.0
3703944,7200645,10.0
3703948,5300584,201.0
3703948,7200645,10.0
3703949,5300584,201.0
3703949,7200645,10.0
3703950,5300584,201.0
3703950,7200645,10.0
3703951,5300584,201.0
3703951,7200645,10.0
3703952,5300584,201.0
3703952,7200645,10.0
3703953,5300584,201.0
3703953,7200645,10.0
3703954,5300584,201.0
3703954,7200645,10.0
3703955,5300584,201.0
3703955,7200645,10.0
3703956,5300584,201.0
3703956,7200645,10.0
3703958,5300584,201.0
3703958,7200645,10.0
3703960,5300584,201.0
3703960,7200645,10.0
3703969,5300584,201.0
3703969,7200645,10.0
3703976,5300584,201.0
3703976,7200645,10.0
3703977,5300584,201.0
3703977,7200645,10.0
3703983,5300584,201.0
3703983,7200645,10.0
3703984,5300584,201.0
3703984,7200645,10.0
3703987,5300584,201.0
3703987,7200645,10.0
3703990,5300584,201.0
3703990,7200645,10.0
3703991,5300584,201.0
3703991,7200645,10.0
3703992,5300584,201.0
3703992,7200645,10.0
3703993,5300584,201.0
3703993,7200645,10.0
3703995,5300584,201.0
3703995,7200645,10.0
3704015,5300584,201.0
3704015,7200645,10.0
3704016,5300584,201.0
3704016,7200645,10.0
3704017,5300584,201.0
3704017,7200645,10.0
3704021,5300584,201.0
3704021,7200645,10.0
3704022,5300584,201.0
3704022,7200645,10.0
3704024,5300584,201.0
3704024,7200645,10.0
3704027,5300584,201.0
3704027,7200645,10.0
3704028,5300584,201.0
3704028,7200645,10.0
3704029,5300584,201.0
3704029,7200645,10.0
3704030,5300584,201.0
3704030,7200645,10.0
3704031,5300584,201.0
3704031,7200645,10.0
3704032,5300584,201.0
3704032,7200645,10.0
3704033,5300584,201.0
3704033,7200645,10.0
3704034,5300584,201.0
3704034,7200645,10.0
3704035,5300584,201.0
3704035,7200645,10.0
3704036,5300584,201.0
3704036,7200645,10.0
3704037,5300584,201.0
3704037,7200645,10.0
3704038,5300584,201.0
3704038,7200645,10.0
3704039,5300584,201.0
3704039,7200645,10.0
3704040,5300584,201.0
3704040,7200645,10.0
3704041,5300584,201.0
3704041,7200645,10.0
3704042,5300584,201.0
3704042,7200645,10.0
3704043,5300584,201.0
3704043,7200645,10.0
3704044,5300584,201.0
3704044,7200645,10.0
3704046,5300584,201.0
3704046,7200645,10.0
3704047,5300584,201.0
3704047,7200645,10.0
3704050,3700539,132.0
3704050,3700561,14.0
3704050,3700728,8.0
3704050,5300584,139.0
3704051,3700539,132.0
3704051,3700561,14.0
3704051,3700728,8.0
3704051,5300584,139.0
3704052,3700539,132.0
3704052,3700561,14.0
3704052,3700728,8.0
3704052,5300584,139.0
3704065,5300584,201.0
3704065,7200645,10.0
3704067,5300584,201.0
3704067,7200645,10.0
3704068,5300584,201.0
3704068,7200645,10.0
3704069,5300584,201.0
3704069,7200645,10.0
3704071,5300584,201.0
3704071,7200645,10.0
3704072,5300584,201.0
3704072,7200645,10.0
3704073,5300584,201.0
3704073,7200645,10.0
3704074,5300584,201.0
3704074,7200645,10.0
3704078,5300584,201.0
3704078,7200645,10.0
3704093,5300584,201.0
3704093,7200645,10.0
3704516,5300584,201.0
3704516,7200645,10.0
3704614,5300584,201.0
3704614,7200645,10.0
3704642,5300584,183.0
3704643,5300584,201.0
3704643,7200645,10.0
3704648,5300584,192.0
3800517,7200645,42.0
3800528,7200645,42.0
3800547,7200645,42.0
3800570,7200645,42.0
3800574,7200645,42.0
3800606,7200645,42.0
3800653,7200645,42.0
3800712,7200645,42.0
3800715,7200645,42.0
3800740,7200645,42.0
3800749,7200645,42.0
3800755,7200645,42.0
3800757,7200645,42.0
3800768,7200645,42.0
3800789,7200645,42.0
3800809,7200645,42.0
3800838,7200645,42.0
3800840,7200645,42.0
3800854,7200645,42.0
3800880,3800989,32.0
3800880,7200645,34.0
3800881,3800569,87.0
3800890,7200645,42.0
3800920,7200645,42.0
3800924,7200645,42.0
3800930,7200645,42.0
3800948,7200645,42.0
3800968,7200645,42.0
3800970,7200645,42.0
3800996,7200645,42.0
3801012,7200645,42.0
3801028,7200645,42.0
3801038,7200645,42.0
3801062,7200645,42.0
3801073,7200645,84.0
3801078,7200645,84.0
3801146,7200645,42.0
3801147,7200645,42.0
3801360,7200645,42.0
3801418,7200645,42.0
3801481,3801031,10.791
3801661,7200645,42.0
3801707,7200645,42.0
3801708,7200645,42.0
3801709,7200645,42.0
3801763,7200645,84.0
3801764,7200645,42.0
3801766,7200645,84.0
3801767,7200645,42.0
3801768,7200645,42.0
3801773,7200645,42.0
3801775,7200645,42.0
3802000,7200645,84.0
3802006,7200645,42.0
3802007,7200645,42.0
3802010,7200645,42.0
3802011,7200645,42.0
3802020,7200645,42.0
3802029,7200645,42.0
3802032,7200645,42.0
3802044,7200645,42.0
3802077,7200645,42.0
3802111,7200645,42.0
3802112,7200645,42.0
3802113,7200645,84.0
3802114,7200645,42.0
3802115,7200645,42.0
3802116,7200645,42.0
3803500,7200645,42.0
3803501,7200645,42.0
3803502,7200645,42.0
3803504,7200645,42.0
