,analysisDate,analysisWdid,analysisStructureName,analysisWrAdminNo,analysisOutOfPriorityPercentOfDay,division,callType,dateTimeSet,dateTimeReleased,waterSourceName,locationWdid,locationStructure,locationWdidStreamMile,priorityWdid,priorityStructure,priorityAdminNo,priorityOrderNo,priorityDate,priorityNo,boundingWdid,boundingStructureName,setComments,releaseComment
3917,2001-04-26T00:00:00.0000000,3600963,BRECKENRIDGE RESERVOIR NO 2 FEEDER DITCH,13027.00000,0.0,5,CALL,2001-04-25T08:30:00.0000000,2001-04-27T08:29:00.0000000,COLORADO RIVER,5300584,SHOSHONE POWER PLANT,147.54,3603543,GREEN MOUNTAIN RESERVOIR,31258.00000,0,1935-08-01T00:00:00.0000000,4A&74A,,,Bypass call from 3603543 - GREEN MOUNTAIN RESERVOIR,
4297,2001-04-26T00:00:00.0000000,5100704,HARBISON DITCH,13028.00000,0.0,5,CALL,2001-04-25T08:30:00.0000000,2001-04-27T08:29:00.0000000,COLORADO RIVER,5300584,SHOSHONE POWER PLANT,147.54,3603543,GREEN MOUNTAIN RESERVOIR,31258.00000,0,1935-08-01T00:00:00.0000000,4A&74A,,,Bypass call from 3603543 - GREEN MOUNTAIN RESERVOIR,
4677,2001-04-26T00:00:00.0000000,3603599,SAWMILL RESERVOIR,13087.00000,0.0,5,CALL,2001-04-25T08:30:00.0000000,2001-04-27T08:29:00.0000000,COLORADO RIVER,5300584,SHOSHONE POWER PLANT,147.54,3603543,GREEN MOUNTAIN RESERVOIR,31258.00000,0,1935-08-01T00:00:00.0000000,4A&74A,,,Bypass call from 3603543 - GREEN MOUNTAIN RESERVOIR,
5057,2001-04-26T00:00:00.0000000,3600845,TOWN RESERVOIR FEEDER DITCH,13087.00000,0.0,5,CALL,2001-04-25T08:30:00.0000000,2001-04-27T08:29:00.0000000,COLORADO RIVER,5300584,SHOSHONE POWER PLANT,147.54,3603543,GREEN MOUNTAIN RESERVOIR,31258.00000,0,1935-08-01T00:00:00.0000000,4A&74A,,,Bypass call from 3603543 - GREEN MOUNTAIN RESERVOIR,
5436,2001-04-26T00:00:00.0000000,3801104,WILLOW AND OWL DITCH,13350.00000,0.0,5,CALL,2001-04-25T08:30:00.0000000,2001-04-27T08:30:00.0000000,COLORADO RIVER,7200646,GRAND VALLEY PROJECT,61.80,3603543,GREEN MOUNTAIN RESERVOIR,31258.00000,0,1935-08-01T00:00:00.0000000,4A&74A,,,Bypass call from 3603543 - GREEN MOUNTAIN RESERVOIR,
5808,2001-04-26T00:00:00.0000000,3800902,NEEDHAM DITCH,13395.00000,0.0,5,CALL,2001-04-25T08:30:00.0000000,2001-04-27T08:30:00.0000000,COLORADO RIVER,7200646,GRAND VALLEY PROJECT,61.80,3603543,GREEN MOUNTAIN RESERVOIR,31258.00000,0,1935-08-01T00:00:00.0000000,4A&74A,,,Bypass call from 3603543 - GREEN MOUNTAIN RESERVOIR,
6180,2001-04-26T00:00:00.0000000,3900645,RIFLE CREEK CANON DITCH,13468.00000,0.0,5,CALL,2001-04-25T08:30:00.0000000,2001-04-27T08:30:00.0000000,COLORADO RIVER,7200646,GRAND VALLEY PROJECT,61.80,3603543,GREEN MOUNTAIN RESERVOIR,31258.00000,0,1935-08-01T00:00:00.0000000,4A&74A,,,Bypass call from 3603543 - GREEN MOUNTAIN RESERVOIR,
6552,2001-04-26T00:00:00.0000000,3900574,GRAND TUNNEL DITCH,13484.00000,0.0,5,CALL,2001-04-25T08:30:00.0000000,2001-04-27T08:30:00.0000000,COLORADO RIVER,7200646,GRAND VALLEY PROJECT,61.80,3603543,GREEN MOUNTAIN RESERVOIR,31258.00000,0,1935-08-01T00:00:00.0000000,4A&74A,,,Bypass call from 3603543 - GREEN MOUNTAIN RESERVOIR,
6924,2001-04-26T00:00:00.0000000,7000580,RESERVOIR DITCH,13535.00000,0.0,5,CALL,2001-04-25T08:30:00.0000000,2001-04-27T08:30:00.0000000,COLORADO RIVER,7200646,GRAND VALLEY PROJECT,61.80,3603543,GREEN MOUNTAIN RESERVOIR,31258.00000,0,1935-08-01T00:00:00.0000000,4A&74A,,,Bypass call from 3603543 - GREEN MOUNTAIN RESERVOIR,
7296,2001-04-26T00:00:00.0000000,4500668,LAST CHANCE DITCH,13596.00000,0.0,5,CALL,2001-04-25T08:30:00.0000000,2001-04-27T08:30:00.0000000,COLORADO RIVER,7200646,GRAND VALLEY PROJECT,61.80,3603543,GREEN MOUNTAIN RESERVOIR,31258.00000,0,1935-08-01T00:00:00.0000000,4A&74A,,,Bypass call from 3603543 - GREEN MOUNTAIN RESERVOIR,
7668,2001-04-26T00:00:00.0000000,3803724,EDGERTON RESERVOIR,13619.00000,0.0,5,CALL,2001-04-25T08:30:00.0000000,2001-04-27T08:30:00.0000000,COLORADO RIVER,7200646,GRAND VALLEY PROJECT,61.80,3603543,GREEN MOUNTAIN RESERVOIR,31258.00000,0,1935-08-01T00:00:00.0000000,4A&74A,,,Bypass call from 3603543 - GREEN MOUNTAIN RESERVOIR,
8040,2001-04-26T00:00:00.0000000,3800757,HOME SUPPLY DITCH,13661.00000,0.0,5,CALL,2001-04-25T08:30:00.0000000,2001-04-27T08:30:00.0000000,COLORADO RIVER,7200646,GRAND VALLEY PROJECT,61.80,3603543,GREEN MOUNTAIN RESERVOIR,31258.00000,0,1935-08-01T00:00:00.0000000,4A&74A,,,Bypass call from 3603543 - GREEN MOUNTAIN RESERVOIR,
8412,2001-04-26T00:00:00.0000000,3803747,THOMAS RESERVOIR,13700.00000,0.0,5,CALL,2001-04-25T08:30:00.0000000,2001-04-27T08:30:00.0000000,COLORADO RIVER,7200646,GRAND VALLEY PROJECT,61.80,3603543,GREEN MOUNTAIN RESERVOIR,31258.00000,0,1935-08-01T00:00:00.0000000,4A&74A,,,Bypass call from 3603543 - GREEN MOUNTAIN RESERVOIR,
8783,2001-04-26T00:00:00.0000000,7200818,PALMER DITCH,13755.00000,0.0,,,,,,,,,,,,,,,,,,
9152,2001-04-26T00:00:00.0000000,7200784,MESA CREEK DITCH,13780.00000,0.0,,,,,,,,,,,,,,,,,,
9523,2001-04-26T00:00:00.0000000,5300591,GRAND RIVER L AND C CO D,13786.00000,0.0,5,CALL,2001-04-25T08:30:00.0000000,2001-04-27T08:29:00.0000000,COLORADO RIVER,5300584,SHOSHONE POWER PLANT,147.54,3603543,GREEN MOUNTAIN RESERVOIR,31258.00000,0,1935-08-01T00:00:00.0000000,4A&74A,,,Bypass call from 3603543 - GREEN MOUNTAIN RESERVOIR,
9901,2001-04-26T00:00:00.0000000,7200799,MORMON MESA DITCH,13891.00000,0.0,,,,,,,,,,,,,,,,,,
10271,2001-04-26T00:00:00.0000000,3803744,SPRING PARK RESERVOIR,13984.00000,0.0,5,CALL,2001-04-25T08:30:00.0000000,2001-04-27T08:30:00.0000000,COLORADO RIVER,7200646,GRAND VALLEY PROJECT,61.80,3603543,GREEN MOUNTAIN RESERVOIR,31258.00000,0,1935-08-01T00:00:00.0000000,4A&74A,,,Bypass call from 3603543 - GREEN MOUNTAIN RESERVOIR,
10644,2001-04-26T00:00:00.0000000,3600800,SLATE CREEK DITCH,14093.00000,0.0,5,CALL,2001-04-25T08:30:00.0000000,2001-04-27T08:29:00.0000000,COLORADO RIVER,5300584,SHOSHONE POWER PLANT,147.54,3603543,GREEN MOUNTAIN RESERVOIR,31258.00000,0,1935-08-01T00:00:00.0000000,4A&74A,,,Bypass call from 3603543 - GREEN MOUNTAIN RESERVOIR,
11022,2001-04-26T00:00:00.0000000,7200938,WILDCAT DITCH (BIG CR),14102.00000,0.0,,,,,,,,,,,,,,,,,,
11391,2001-04-26T00:00:00.0000000,7200870,SILVER GAUGE DITCH,14102.00000,0.0,,,,,,,,,,,,,,,,,,
11760,2001-04-26T00:00:00.0000000,7200533,BERTHOLF LANHAM UPDIKE D,14122.00000,0.0,,,,,,,,,,,,,,,,,,
12130,2001-04-26T00:00:00.0000000,3900612,LOWER CACTUS VALLEY D,14147.00000,0.0,5,CALL,2001-04-25T08:30:00.0000000,2001-04-27T08:30:00.0000000,COLORADO RIVER,7200646,GRAND VALLEY PROJECT,61.80,3603543,GREEN MOUNTAIN RESERVOIR,31258.00000,0,1935-08-01T00:00:00.0000000,4A&74A,,,Bypass call from 3603543 - GREEN MOUNTAIN RESERVOIR,
12502,2001-04-26T00:00:00.0000000,3801790,RED MOUNTAIN EXT DITCH,14211.00000,0.0,5,CALL,2001-04-25T08:30:00.0000000,2001-04-27T08:30:00.0000000,COLORADO RIVER,7200646,GRAND VALLEY PROJECT,61.80,3603543,GREEN MOUNTAIN RESERVOIR,31258.00000,0,1935-08-01T00:00:00.0000000,4A&74A,,,Bypass call from 3603543 - GREEN MOUNTAIN RESERVOIR,
12875,2001-04-26T00:00:00.0000000,5000654,TROUBLESOME DITCH,14509.00000,0.0,5,CALL,2001-04-25T08:30:00.0000000,2001-04-27T08:29:00.0000000,COLORADO RIVER,5300584,SHOSHONE POWER PLANT,147.54,3603543,GREEN MOUNTAIN RESERVOIR,31258.00000,0,1935-08-01T00:00:00.0000000,4A&74A,,,Bypass call from 3603543 - GREEN MOUNTAIN RESERVOIR,
13255,2001-04-26T00:00:00.0000000,5300704,MIDDLE DERBY DITCH,14816.00000,0.0,5,CALL,2001-04-25T08:30:00.0000000,2001-04-27T08:29:00.0000000,COLORADO RIVER,5300584,SHOSHONE POWER PLANT,147.54,3603543,GREEN MOUNTAIN RESERVOIR,31258.00000,0,1935-08-01T00:00:00.0000000,4A&74A,,,Bypass call from 3603543 - GREEN MOUNTAIN RESERVOIR,
13635,2001-04-26T00:00:00.0000000,5104601,GRAND RIVER DITCH,14854.00000,0.0,5,CALL,2001-04-25T08:30:00.0000000,2001-04-27T08:29:00.0000000,COLORADO RIVER,5300584,SHOSHONE POWER PLANT,147.54,3603543,GREEN MOUNTAIN RESERVOIR,31258.00000,0,1935-08-01T00:00:00.0000000,4A&74A,,,Bypass call from 3603543 - GREEN MOUNTAIN RESERVOIR,
14015,2001-04-26T00:00:00.0000000,5100827,PEARL DITCH,15113.00000,0.0,5,CALL,2001-04-25T08:30:00.0000000,2001-04-27T08:29:00.0000000,COLORADO RIVER,5300584,SHOSHONE POWER PLANT,147.54,3603543,GREEN MOUNTAIN RESERVOIR,31258.00000,0,1935-08-01T00:00:00.0000000,4A&74A,,,Bypass call from 3603543 - GREEN MOUNTAIN RESERVOIR,
14394,2001-04-26T00:00:00.0000000,4503582,GANT RESERVOIR,15307.13991,0.0,5,CALL,2001-04-25T08:30:00.0000000,2001-04-27T08:30:00.0000000,COLORADO RIVER,7200646,GRAND VALLEY PROJECT,61.80,3603543,GREEN MOUNTAIN RESERVOIR,31258.00000,0,1935-08-01T00:00:00.0000000,4A&74A,,,Bypass call from 3603543 - GREEN MOUNTAIN RESERVOIR,
14766,2001-04-26T00:00:00.0000000,4503587,VAUGHAN RESERVOIR,15414.00000,0.0,5,CALL,2001-04-25T08:30:00.0000000,2001-04-27T08:30:00.0000000,COLORADO RIVER,7200646,GRAND VALLEY PROJECT,61.80,3603543,GREEN MOUNTAIN RESERVOIR,31258.00000,0,1935-08-01T00:00:00.0000000,4A&74A,,,Bypass call from 3603543 - GREEN MOUNTAIN RESERVOIR,
15138,2001-04-26T00:00:00.0000000,3900563,GRASS VALLEY CANAL,15458.13715,0.0,5,CALL,2001-04-25T08:30:00.0000000,2001-04-27T08:30:00.0000000,COLORADO RIVER,7200646,GRAND VALLEY PROJECT,61.80,3603543,GREEN MOUNTAIN RESERVOIR,31258.00000,0,1935-08-01T00:00:00.0000000,4A&74A,,,Bypass call from 3603543 - GREEN MOUNTAIN RESERVOIR,
15510,2001-04-26T00:00:00.0000000,3801101,WILLOW CREEK DITCH,15514.15080,0.0,5,CALL,2001-04-25T08:30:00.0000000,2001-04-27T08:30:00.0000000,COLORADO RIVER,7200646,GRAND VALLEY PROJECT,61.80,3603543,GREEN MOUNTAIN RESERVOIR,31258.00000,0,1935-08-01T00:00:00.0000000,4A&74A,,,Bypass call from 3603543 - GREEN MOUNTAIN RESERVOIR,
15882,2001-04-26T00:00:00.0000000,3800869,MIDLAND FLUME DITCH,15515.13104,0.0,5,CALL,2001-04-25T08:30:00.0000000,2001-04-27T08:30:00.0000000,COLORADO RIVER,7200646,GRAND VALLEY PROJECT,61.80,3603543,GREEN MOUNTAIN RESERVOIR,31258.00000,0,1935-08-01T00:00:00.0000000,4A&74A,,,Bypass call from 3603543 - GREEN MOUNTAIN RESERVOIR,
16254,2001-04-26T00:00:00.0000000,3800869,MIDLAND FLUME DITCH,15515.14376,0.0,5,CALL,2001-04-25T08:30:00.0000000,2001-04-27T08:30:00.0000000,COLORADO RIVER,7200646,GRAND VALLEY PROJECT,61.80,3603543,GREEN MOUNTAIN RESERVOIR,31258.00000,0,1935-08-01T00:00:00.0000000,4A&74A,,,Bypass call from 3603543 - GREEN MOUNTAIN RESERVOIR,
16626,2001-04-26T00:00:00.0000000,3903505,GRASS VALLEY RESERVOIR,15667.15066,0.0,5,CALL,2001-04-25T08:30:00.0000000,2001-04-27T08:30:00.0000000,COLORADO RIVER,7200646,GRAND VALLEY PROJECT,61.80,3603543,GREEN MOUNTAIN RESERVOIR,31258.00000,0,1935-08-01T00:00:00.0000000,4A&74A,,,Bypass call from 3603543 - GREEN MOUNTAIN RESERVOIR,
16999,2001-04-26T00:00:00.0000000,5300800,SOUTH DERBY DITCH,15928.00000,0.0,5,CALL,2001-04-25T08:30:00.0000000,2001-04-27T08:29:00.0000000,COLORADO RIVER,5300584,SHOSHONE POWER PLANT,147.54,3603543,GREEN MOUNTAIN RESERVOIR,31258.00000,0,1935-08-01T00:00:00.0000000,4A&74A,,,Bypass call from 3603543 - GREEN MOUNTAIN RESERVOIR,
17379,2001-04-26T00:00:00.0000000,3600832,SUTTON NO 1 DITCH,16223.00000,0.0,5,CALL,2001-04-25T08:30:00.0000000,2001-04-27T08:29:00.0000000,COLORADO RIVER,5300584,SHOSHONE POWER PLANT,147.54,3603543,GREEN MOUNTAIN RESERVOIR,31258.00000,0,1935-08-01T00:00:00.0000000,4A&74A,,,Bypass call from 3603543 - GREEN MOUNTAIN RESERVOIR,
17758,2001-04-26T00:00:00.0000000,3900540,CORYELL JOINT STOCK IRRI,16241.15813,0.0,5,CALL,2001-04-25T08:30:00.0000000,2001-04-27T08:30:00.0000000,COLORADO RIVER,7200646,GRAND VALLEY PROJECT,61.80,3603543,GREEN MOUNTAIN RESERVOIR,31258.00000,0,1935-08-01T00:00:00.0000000,4A&74A,,,Bypass call from 3603543 - GREEN MOUNTAIN RESERVOIR,
18131,2001-04-26T00:00:00.0000000,3703524,SYLVAN LAKE,16251.14832,0.0,5,CALL,2001-04-25T08:30:00.0000000,2001-04-27T08:29:00.0000000,COLORADO RIVER,5300584,SHOSHONE POWER PLANT,147.54,3603543,GREEN MOUNTAIN RESERVOIR,31258.00000,0,1935-08-01T00:00:00.0000000,4A&74A,,,Bypass call from 3603543 - GREEN MOUNTAIN RESERVOIR,
18510,2001-04-26T00:00:00.0000000,4503576,BATTLEMENT NO 5 RES,16283.00000,0.0,5,CALL,2001-04-25T08:30:00.0000000,2001-04-27T08:30:00.0000000,COLORADO RIVER,7200646,GRAND VALLEY PROJECT,61.80,3603543,GREEN MOUNTAIN RESERVOIR,31258.00000,0,1935-08-01T00:00:00.0000000,4A&74A,,,Bypass call from 3603543 - GREEN MOUNTAIN RESERVOIR,
18882,2001-04-26T00:00:00.0000000,4503575,BATTLEMENT NO 4 RES,16283.00000,0.0,5,CALL,2001-04-25T08:30:00.0000000,2001-04-27T08:30:00.0000000,COLORADO RIVER,7200646,GRAND VALLEY PROJECT,61.80,3603543,GREEN MOUNTAIN RESERVOIR,31258.00000,0,1935-08-01T00:00:00.0000000,4A&74A,,,Bypass call from 3603543 - GREEN MOUNTAIN RESERVOIR,
19254,2001-04-26T00:00:00.0000000,4503574,BATTLEMENT NO 3 RES,16283.00000,0.0,5,CALL,2001-04-25T08:30:00.0000000,2001-04-27T08:30:00.0000000,COLORADO RIVER,7200646,GRAND VALLEY PROJECT,61.80,3603543,GREEN MOUNTAIN RESERVOIR,31258.00000,0,1935-08-01T00:00:00.0000000,4A&74A,,,Bypass call from 3603543 - GREEN MOUNTAIN RESERVOIR,
19627,2001-04-26T00:00:00.0000000,5100584,COBERLY BROTHERS DITCH,16588.00000,0.0,5,CALL,2001-04-25T08:30:00.0000000,2001-04-27T08:29:00.0000000,COLORADO RIVER,5300584,SHOSHONE POWER PLANT,147.54,3603543,GREEN MOUNTAIN RESERVOIR,31258.00000,0,1935-08-01T00:00:00.0000000,4A&74A,,,Bypass call from 3603543 - GREEN MOUNTAIN RESERVOIR,
20007,2001-04-26T00:00:00.0000000,3603542,GOOSE PASTURE TARN,16954.00000,0.0,5,CALL,2001-04-25T08:30:00.0000000,2001-04-27T08:29:00.0000000,COLORADO RIVER,5300584,SHOSHONE POWER PLANT,147.54,3603543,GREEN MOUNTAIN RESERVOIR,31258.00000,0,1935-08-01T00:00:00.0000000,4A&74A,,,Bypass call from 3603543 - GREEN MOUNTAIN RESERVOIR,
20387,2001-04-26T00:00:00.0000000,3601044,BRECKENRIDGE SKI AREA PUMP PLANT & PIPELINE,16954.00000,0.0,5,CALL,2001-04-25T08:30:00.0000000,2001-04-27T08:29:00.0000000,COLORADO RIVER,5300584,SHOSHONE POWER PLANT,147.54,3603543,GREEN MOUNTAIN RESERVOIR,31258.00000,0,1935-08-01T00:00:00.0000000,4A&74A,,,Bypass call from 3603543 - GREEN MOUNTAIN RESERVOIR,
20767,2001-04-26T00:00:00.0000000,3703524,SYLVAN LAKE,18367.00000,0.0,5,CALL,2001-04-25T08:30:00.0000000,2001-04-27T08:29:00.0000000,COLORADO RIVER,5300584,SHOSHONE POWER PLANT,147.54,3603543,GREEN MOUNTAIN RESERVOIR,31258.00000,0,1935-08-01T00:00:00.0000000,4A&74A,,,Bypass call from 3603543 - GREEN MOUNTAIN RESERVOIR,
21147,2001-04-26T00:00:00.0000000,5000585,HOGBACK DITCH,18519.00000,0.0,5,CALL,2001-04-25T08:30:00.0000000,2001-04-27T08:29:00.0000000,COLORADO RIVER,5300584,SHOSHONE POWER PLANT,147.54,3603543,GREEN MOUNTAIN RESERVOIR,31258.00000,0,1935-08-01T00:00:00.0000000,4A&74A,,,Bypass call from 3603543 - GREEN MOUNTAIN RESERVOIR,
21527,2001-04-26T00:00:00.0000000,5100530,BIG SIX DITCH,18536.00000,0.0,5,CALL,2001-04-25T08:30:00.0000000,2001-04-27T08:29:00.0000000,COLORADO RIVER,5300584,SHOSHONE POWER PLANT,147.54,3603543,GREEN MOUNTAIN RESERVOIR,31258.00000,0,1935-08-01T00:00:00.0000000,4A&74A,,,Bypass call from 3603543 - GREEN MOUNTAIN RESERVOIR,
21905,2001-04-26T00:00:00.0000000,7200703,HOOSIER DITCH,18749.14154,0.0,,,,,,,,,,,,,,,,,,
22274,2001-04-26T00:00:00.0000000,7203904,BIG CREEK RESERVOIR NO 1,18749.15919,0.0,,,,,,,,,,,,,,,,,,
22643,2001-04-26T00:00:00.0000000,7203905,BIG CREEK RESERVOIR NO 3,18749.15950,0.0,,,,,,,,,,,,,,,,,,
23012,2001-04-26T00:00:00.0000000,7203906,BIG CREEK RESERVOIR NO 4,18749.15973,0.0,,,,,,,,,,,,,,,,,,
23381,2001-04-26T00:00:00.0000000,7203923,COTTONWOOD LAKES RES 1,18749.16276,0.0,,,,,,,,,,,,,,,,,,
23750,2001-04-26T00:00:00.0000000,7203907,BIG CREEK RESERVOIR NO 5,18749.16296,0.0,,,,,,,,,,,,,,,,,,
24119,2001-04-26T00:00:00.0000000,7203885,COON CREEK RES NO 3,18749.16649,0.0,,,,,,,,,,,,,,,,,,
24488,2001-04-26T00:00:00.0000000,7203925,COTTONWOOD LAKES RES 4,18749.17015,0.0,,,,,,,,,,,,,,,,,,
24857,2001-04-26T00:00:00.0000000,7203926,COTTONWOOD LAKES RES 5,18749.17380,0.0,,,,,,,,,,,,,,,,,,
25226,2001-04-26T00:00:00.0000000,7203909,BIG CREEK RESERVOIR NO 7,18749.17412,0.0,,,,,,,,,,,,,,,,,,
25595,2001-04-26T00:00:00.0000000,7203884,COON CREEK RES NO 2,18749.18415,0.0,,,,,,,,,,,,,,,,,,
25964,2001-04-26T00:00:00.0000000,7203883,COON CREEK RES NO 1,18749.18415,0.0,,,,,,,,,,,,,,,,,,
26335,2001-04-26T00:00:00.0000000,3600801,SMITH DITCH,18871.00000,0.0,5,CALL,2001-04-25T08:30:00.0000000,2001-04-27T08:29:00.0000000,COLORADO RIVER,5300584,SHOSHONE POWER PLANT,147.54,3603543,GREEN MOUNTAIN RESERVOIR,31258.00000,0,1935-08-01T00:00:00.0000000,4A&74A,,,Bypass call from 3603543 - GREEN MOUNTAIN RESERVOIR,
26715,2001-04-26T00:00:00.0000000,3600803,SMITH NO 2 DITCH,18940.00000,0.0,5,CALL,2001-04-25T08:30:00.0000000,2001-04-27T08:29:00.0000000,COLORADO RIVER,5300584,SHOSHONE POWER PLANT,147.54,3603543,GREEN MOUNTAIN RESERVOIR,31258.00000,0,1935-08-01T00:00:00.0000000,4A&74A,,,Bypass call from 3603543 - GREEN MOUNTAIN RESERVOIR,
27095,2001-04-26T00:00:00.0000000,5100848,RED TOP VALLEY DITCH,18941.00000,0.0,5,CALL,2001-04-25T08:30:00.0000000,2001-04-27T08:29:00.0000000,COLORADO RIVER,5300584,SHOSHONE POWER PLANT,147.54,3603543,GREEN MOUNTAIN RESERVOIR,31258.00000,0,1935-08-01T00:00:00.0000000,4A&74A,,,Bypass call from 3603543 - GREEN MOUNTAIN RESERVOIR,
27474,2001-04-26T00:00:00.0000000,3800720,GREEN MEADOW DITCH,18977.11832,0.0,5,CALL,2001-04-25T08:30:00.0000000,2001-04-27T08:30:00.0000000,COLORADO RIVER,7200646,GRAND VALLEY PROJECT,61.80,3603543,GREEN MOUNTAIN RESERVOIR,31258.00000,0,1935-08-01T00:00:00.0000000,4A&74A,,,Bypass call from 3603543 - GREEN MOUNTAIN RESERVOIR,
27846,2001-04-26T00:00:00.0000000,3801095,WILLIAMS NO 1 D CAP CR,19145.11505,0.0,5,CALL,2001-04-25T08:30:00.0000000,2001-04-27T08:30:00.0000000,COLORADO RIVER,7200646,GRAND VALLEY PROJECT,61.80,3603543,GREEN MOUNTAIN RESERVOIR,31258.00000,0,1935-08-01T00:00:00.0000000,4A&74A,,,Bypass call from 3603543 - GREEN MOUNTAIN RESERVOIR,
28218,2001-04-26T00:00:00.0000000,3900752,WILLCOX CANAL,19145.18871,0.0,5,CALL,2001-04-25T08:30:00.0000000,2001-04-27T08:30:00.0000000,COLORADO RIVER,7200646,GRAND VALLEY PROJECT,61.80,3603543,GREEN MOUNTAIN RESERVOIR,31258.00000,0,1935-08-01T00:00:00.0000000,4A&74A,,,Bypass call from 3603543 - GREEN MOUNTAIN RESERVOIR,
